FECHA,HORA,TEMPERATURA MEDIA (°C),HUMEDAD RELATIVA (%),PRECIPITACION (mm),VELOCIDAD_VIENTO (m/s),DIRECCIÓN_VIENTO (°),RADIACIÓN SOLAR TOTAL (Wh/m²)
11/3/2019,23:00:00,17.6,77.2,0.0,1.7,199,0.0
11/4/2019,0:00:00,17.2,80.1,0.0,2.2,203,0.0
11/4/2019,1:00:00,16.9,81.2,0.0,1.3,217,0.0
11/4/2019,2:00:00,16.9,81.2,0.0,0.2,221,0.0
11/4/2019,3:00:00,17.1,78.9,0.0,0.4,225,0.0
11/4/2019,4:00:00,17.1,81.4,0.0,0.1,182,0.0
11/4/2019,5:00:00,17.1,78.4,0.0,0.2,197,0.0
11/4/2019,6:00:00,17.0,80.5,0.0,1.1,217,17.2
11/4/2019,7:00:00,17.6,79.4,0.0,2.2,201,556.8
11/4/2019,8:00:00,18.8,74.6,0.0,2.7,196,1437.8
11/4/2019,9:00:00,19.7,69.7,0.0,3.4,194,2063.2
11/4/2019,10:00:00,20.3,64.8,0.0,3.3,208,2580.7
11/4/2019,11:00:00,22.1,59.5,0.0,3.5,190,2962.4
11/4/2019,12:00:00,22.5,60.7,0.0,4.1,202,2692.8
11/4/2019,13:00:00,22.2,62.8,0.0,3.5,184,2950.8
11/4/2019,14:00:00,22.2,66.8,0.0,3.5,195,2666.1
11/4/2019,15:00:00,22.0,61.9,0.0,3.6,203,2156.3
11/4/2019,16:00:00,21.8,69.8,0.0,3.3,197,1455.3
11/4/2019,17:00:00,20.5,64.2,0.0,3.0,190,755.5
11/4/2019,18:00:00,18.9,69.6,0.0,3.1,202,205.3
11/4/2019,19:00:00,17.9,75.0,0.0,2.2,213,3.6
11/4/2019,20:00:00,17.6,76.6,0.0,2.2,209,0.0
11/4/2019,21:00:00,17.3,77.7,0.0,1.9,208,0.0
11/4/2019,22:00:00,17.6,75.9,0.0,0.8,195,0.0
11/4/2019,23:00:00,17.3,77.8,0.0,1.9,202,0.0
11/5/2019,0:00:00,16.8,80.4,0.0,1.1,228,0.0
11/5/2019,1:00:00,16.9,78.3,0.0,0.6,183,0.0
11/5/2019,2:00:00,16.8,79.4,0.0,1.4,201,0.0
11/5/2019,3:00:00,16.4,81.0,0.0,1.8,199,0.0
11/5/2019,4:00:00,16.3,81.2,0.0,0.4,173,0.0
11/5/2019,5:00:00,16.5,80.9,0.0,1.4,198,0.0
11/5/2019,6:00:00,16.4,81.2,0.0,1.5,202,18.8
11/5/2019,7:00:00,17.1,78.5,0.0,1.7,201,292.8
11/5/2019,8:00:00,18.5,74.4,0.0,2.5,188,1228.1
11/5/2019,9:00:00,19.5,69.7,0.0,2.7,214,2235.0
11/5/2019,10:00:00,20.5,64.9,0.0,1.4,236,2497.8
11/5/2019,11:00:00,21.6,80.0,0.0,1.6,247,2834.9
11/5/2019,12:00:00,22.9,58.5,0.0,1.5,236,2684.9
11/5/2019,13:00:00,22.4,60.2,0.0,1.8,235,2878.5
11/5/2019,14:00:00,22.2,59.5,0.0,3.3,207,2631.8
11/5/2019,15:00:00,20.9,66.0,0.0,4.4,198,2110.3
11/5/2019,16:00:00,19.7,73.8,0.0,3.5,197,1330.5
11/5/2019,17:00:00,18.9,71.5,0.0,3.1,205,534.4
11/5/2019,18:00:00,18.4,74.0,0.0,2.2,207,276.2
11/5/2019,19:00:00,17.9,75.5,0.0,2.5,207,3.1
11/5/2019,20:00:00,17.6,76.1,0.0,1.6,199,0.0
11/5/2019,21:00:00,17.5,76.4,0.0,1.2,202,0.0
11/5/2019,22:00:00,17.3,78.7,0.0,2.2,207,0.0
11/5/2019,23:00:00,16.9,80.3,0.0,1.7,211,0.0
11/6/2019,0:00:00,16.8,80.2,0.0,1.3,201,0.0
11/6/2019,1:00:00,16.6,80.8,0.0,1.0,213,0.0
11/6/2019,2:00:00,16.6,81.2,0.0,1.5,200,0.0
11/6/2019,3:00:00,16.5,82.0,0.0,1.1,231,0.0
11/6/2019,4:00:00,16.6,81.0,0.0,0.7,203,0.0
11/6/2019,5:00:00,16.3,82.2,0.0,1.6,190,0.0
11/6/2019,6:00:00,15.7,85.3,0.0,2.2,205,7.9
11/6/2019,7:00:00,15.9,85.8,0.0,1.6,208,95.8
11/6/2019,8:00:00,16.6,82.6,0.0,1.4,187,333.9
11/6/2019,9:00:00,17.9,77.1,0.0,1.7,187,898.9
11/6/2019,10:00:00,19.9,67.6,0.0,2.4,199,2216.6
11/6/2019,11:00:00,20.8,63.2,0.0,3.3,203,2894.4
11/6/2019,12:00:00,22.0,60.3,0.0,2.3,178,2735.1
11/6/2019,13:00:00,22.9,58.9,0.0,2.7,229,2886.7
11/6/2019,14:00:00,23.0,S/D,0.0,2.7,183,2645.8
11/6/2019,15:00:00,23.0,S/D,0.0,3.2,192,2104.7
11/6/2019,16:00:00,21.5,S/D,0.0,3.2,194,1412.4
11/6/2019,17:00:00,20.7,S/D,0.0,3.0,206,722.4
11/6/2019,18:00:00,18.5,S/D,0.0,2.7,205,192.6
11/6/2019,19:00:00,17.6,S/D,0.0,2.5,212,2.9
11/6/2019,20:00:00,17.1,S/D,0.0,2.6,193,0.0
11/6/2019,21:00:00,16.7,S/D,0.0,2.3,207,0.0
11/6/2019,22:00:00,17.0,S/D,0.0,1.5,226,0.0
11/6/2019,23:00:00,17.3,S/D,0.0,1.2,232,0.0
11/7/2019,0:00:00,17.4,S/D,0.0,1.7,213,0.0
11/7/2019,1:00:00,16.9,S/D,0.0,2.3,200,0.0
11/7/2019,2:00:00,16.7,S/D,0.0,1.9,192,0.0
11/7/2019,3:00:00,16.5,S/D,0.0,1.9,199,0.0
11/7/2019,4:00:00,16.5,S/D,0.0,1.5,194,0.0
11/7/2019,5:00:00,16.2,S/D,0.0,1.8,218,0.0
11/7/2019,6:00:00,16.5,S/D,0.0,0.7,233,7.2
11/7/2019,7:00:00,16.8,S/D,0.0,0.9,214,122.3
11/7/2019,8:00:00,17.4,S/D,0.0,1.6,234,275.2
11/7/2019,9:00:00,18.4,S/D,0.0,0.6,238,566.6
11/7/2019,10:00:00,20.2,S/D,0.0,1.7,240,1758.0
11/7/2019,11:00:00,21.7,S/D,0.0,2.4,201,2838.0
11/7/2019,12:00:00,22.5,S/D,0.0,2.5,200,2709.8
11/7/2019,13:00:00,23.7,S/D,0.0,3.1,212,2859.0
11/7/2019,14:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/7/2019,15:00:00,21.8,S/D,0.0,3.0,195,2106.3
11/7/2019,16:00:00,21.1,S/D,0.0,3.5,207,1427.3
11/7/2019,17:00:00,20.0,S/D,0.0,3.0,208,733.9
11/7/2019,18:00:00,18.4,S/D,0.0,3.4,203,212.9
11/7/2019,19:00:00,17.8,S/D,0.0,2.7,206,4.3
11/7/2019,20:00:00,17.5,S/D,0.0,1.9,206,0.0
11/7/2019,21:00:00,17.4,S/D,0.0,2.4,206,0.0
11/7/2019,22:00:00,17.3,S/D,0.0,2.0,213,0.0
11/7/2019,23:00:00,17.1,S/D,0.0,2.0,201,0.0
11/8/2019,0:00:00,17.1,S/D,0.0,1.7,200,0.0
11/8/2019,1:00:00,17.1,S/D,0.0,1.8,204,0.0
11/8/2019,2:00:00,16.8,S/D,0.0,1.7,207,0.0
11/8/2019,3:00:00,16.7,S/D,0.0,1.7,210,0.0
11/8/2019,4:00:00,16.8,S/D,0.0,1.3,197,0.0
11/8/2019,5:00:00,16.7,S/D,0.0,2.1,207,0.0
11/8/2019,6:00:00,16.2,S/D,0.0,2.0,199,6.6
11/8/2019,7:00:00,16.4,S/D,0.0,1.7,231,101.7
11/8/2019,8:00:00,17.4,S/D,0.0,0.8,252,308.2
11/8/2019,9:00:00,19.2,S/D,0.0,1.0,187,1017.5
11/8/2019,10:00:00,20.8,S/D,0.0,2.3,184,2508.9
11/8/2019,11:00:00,21.8,S/D,0.0,3.3,198,2824.6
11/8/2019,12:00:00,22.6,S/D,0.0,3.4,196,2715.5
11/8/2019,13:00:00,23.4,S/D,0.0,3.9,194,2909.8
11/8/2019,14:00:00,24.2,S/D,0.0,3.2,196,2653.6
11/8/2019,15:00:00,23.8,S/D,0.0,3.8,200,2210.0
11/8/2019,16:00:00,21.8,S/D,0.0,3.5,202,1041.6
11/8/2019,17:00:00,20.3,S/D,0.0,3.3,209,596.5
11/8/2019,18:00:00,19.3,S/D,0.0,2.7,213,107.2
11/8/2019,19:00:00,18.6,S/D,0.0,2.7,186,2.9
11/8/2019,20:00:00,18.1,S/D,0.0,2.1,208,0.0
11/8/2019,21:00:00,18.2,S/D,0.0,1.1,198,0.0
11/8/2019,22:00:00,18.3,S/D,0.0,0.9,189,0.0
11/8/2019,23:00:00,18.3,S/D,0.0,1.1,205,0.0
11/9/2019,0:00:00,17.9,S/D,0.0,1.4,200,0.0
11/9/2019,1:00:00,17.3,S/D,0.0,2.0,197,0.0
11/9/2019,2:00:00,16.8,S/D,0.0,2.0,195,0.0
11/9/2019,3:00:00,16.7,S/D,0.0,0.2,215,0.0
11/9/2019,4:00:00,17.1,S/D,0.0,0.2,183,0.0
11/9/2019,5:00:00,17.4,S/D,0.0,0.9,194,0.0
11/9/2019,6:00:00,17.3,S/D,0.0,1.7,203,17.6
11/9/2019,7:00:00,17.3,S/D,0.0,2.2,191,339.4
11/9/2019,8:00:00,18.6,S/D,0.0,2.1,195,1253.3
11/9/2019,9:00:00,19.9,S/D,0.0,2.1,204,1948.3
11/9/2019,10:00:00,21.4,S/D,0.0,1.4,224,2386.2
11/9/2019,11:00:00,22.1,S/D,0.0,2.9,213,2774.1
11/9/2019,12:00:00,22.8,S/D,0.0,3.5,200,2713.1
11/9/2019,13:00:00,22.8,S/D,0.0,3.4,203,2884.3
11/9/2019,14:00:00,22.3,S/D,0.0,3.9,206,2600.5
11/9/2019,15:00:00,21.8,S/D,0.0,3.8,212,2089.7
11/9/2019,16:00:00,21.3,S/D,0.0,3.1,202,1422.1
11/9/2019,17:00:00,20.4,S/D,0.0,3.0,195,765.3
11/9/2019,18:00:00,18.7,S/D,0.0,3.1,196,116.0
11/9/2019,19:00:00,18.2,S/D,0.0,2.4,203,3.1
11/9/2019,20:00:00,17.9,S/D,0.0,2.2,209,0.0
11/9/2019,21:00:00,18.0,S/D,0.0,1.9,212,0.0
11/9/2019,22:00:00,18.1,S/D,0.0,1.2,187,0.0
11/9/2019,23:00:00,18.1,S/D,0.0,1.2,175,0.0
11/10/2019,0:00:00,18.3,S/D,0.0,1.8,214,0.0
11/10/2019,1:00:00,17.7,S/D,0.0,1.9,205,0.0
11/10/2019,2:00:00,17.1,S/D,0.0,1.9,193,0.0
11/10/2019,3:00:00,16.8,S/D,0.0,2.0,207,0.0
11/10/2019,4:00:00,16.8,S/D,0.0,1.5,210,0.0
11/10/2019,5:00:00,16.8,S/D,0.0,1.8,202,0.0
11/10/2019,6:00:00,16.6,S/D,0.0,1.8,195,6.4
11/10/2019,7:00:00,16.9,S/D,0.0,1.3,205,88.0
11/10/2019,8:00:00,17.7,S/D,0.0,0.6,245,278.9
11/10/2019,9:00:00,19.1,S/D,0.0,1.1,260,708.8
11/10/2019,10:00:00,19.8,S/D,0.0,2.5,187,1469.1
11/10/2019,11:00:00,20.9,S/D,0.0,3.3,196,2960.9
11/10/2019,12:00:00,21.6,S/D,0.0,3.6,193,2861.7
11/10/2019,13:00:00,22.3,S/D,0.0,3.8,195,2883.0
11/10/2019,14:00:00,22.9,S/D,0.0,3.6,191,2679.5
11/10/2019,15:00:00,22.6,S/D,0.0,3.3,185,2328.7
11/10/2019,16:00:00,22.7,S/D,0.0,2.4,200,1436.5
11/10/2019,17:00:00,21.6,S/D,0.0,3.2,198,929.1
11/10/2019,18:00:00,20.2,S/D,0.0,3.0,210,323.7
11/10/2019,19:00:00,18.8,S/D,0.0,2.6,209,6.0
11/10/2019,20:00:00,18.4,S/D,0.0,1.9,211,0.0
11/10/2019,21:00:00,18.6,S/D,0.0,1.0,211,0.0
11/10/2019,22:00:00,18.5,S/D,0.0,1.4,217,0.0
11/10/2019,23:00:00,18.3,S/D,0.0,1.2,215,0.0
11/11/2019,0:00:00,18.3,S/D,0.0,0.8,218,0.0
11/11/2019,1:00:00,18.0,S/D,0.0,0.9,206,0.0
11/11/2019,2:00:00,17.9,99.6,0.0,0.9,197,0.0
11/11/2019,3:00:00,17.4,S/D,0.0,2.2,198,0.0
11/11/2019,4:00:00,17.2,S/D,0.0,1.0,195,0.0
11/11/2019,5:00:00,17.0,S/D,0.0,1.5,204,0.0
11/11/2019,6:00:00,17.0,S/D,0.0,1.2,210,33.1
11/11/2019,7:00:00,17.7,S/D,0.0,1.4,188,358.9
11/11/2019,8:00:00,18.8,S/D,0.0,2.7,198,1208.0
11/11/2019,9:00:00,19.8,S/D,0.0,2.9,193,1939.2
11/11/2019,10:00:00,20.0,S/D,0.0,3.5,206,2412.4
11/11/2019,11:00:00,21.1,S/D,0.0,3.7,201,2615.5
11/11/2019,12:00:00,22.8,S/D,0.0,3.7,213,2847.7
11/11/2019,13:00:00,22.4,S/D,0.0,3.7,218,2760.2
11/11/2019,14:00:00,22.0,S/D,0.0,3.9,210,2287.4
11/11/2019,15:00:00,22.5,S/D,0.0,2.8,199,1991.7
11/11/2019,16:00:00,21.5,S/D,0.0,3.5,225,1367.3
11/11/2019,17:00:00,20.4,S/D,0.0,3.1,205,612.6
11/11/2019,18:00:00,19.2,S/D,0.0,2.8,212,165.1
11/11/2019,19:00:00,18.8,S/D,0.0,2.6,203,4.9
11/11/2019,20:00:00,18.3,S/D,0.0,2.1,207,0.0
11/11/2019,21:00:00,18.1,S/D,0.0,2.1,198,0.0
11/11/2019,22:00:00,18.1,S/D,0.0,1.6,206,0.0
11/11/2019,23:00:00,17.8,S/D,0.0,2.1,187,0.0
11/12/2019,0:00:00,17.7,S/D,0.0,1.4,202,0.0
11/12/2019,1:00:00,17.7,S/D,0.0,1.8,196,0.0
11/12/2019,2:00:00,17.7,S/D,0.0,1.5,215,0.0
11/12/2019,3:00:00,17.5,S/D,0.0,1.5,194,0.0
11/12/2019,4:00:00,17.5,S/D,0.0,1.2,205,0.0
11/12/2019,5:00:00,17.5,S/D,0.0,1.2,236,0.0
11/12/2019,6:00:00,17.6,S/D,0.0,1.5,190,10.9
11/12/2019,7:00:00,18.0,S/D,0.0,1.2,210,105.9
11/12/2019,8:00:00,18.8,S/D,0.0,1.5,215,442.1
11/12/2019,9:00:00,19.7,S/D,0.0,2.5,204,1547.8
11/12/2019,10:00:00,21.5,S/D,0.0,2.6,193,2404.7
11/12/2019,11:00:00,22.0,S/D,0.0,3.7,189,2785.6
11/12/2019,12:00:00,21.7,S/D,0.0,3.9,204,2700.4
11/12/2019,13:00:00,21.8,S/D,0.0,3.7,194,2893.7
11/12/2019,14:00:00,22.1,S/D,0.0,3.6,204,2682.4
11/12/2019,15:00:00,21.8,S/D,0.0,3.8,207,2165.6
11/12/2019,16:00:00,21.4,S/D,0.0,4.0,211,1447.7
11/12/2019,17:00:00,20.1,S/D,0.0,3.4,205,743.4
11/12/2019,18:00:00,19.1,S/D,0.0,3.1,210,209.7
11/12/2019,19:00:00,18.6,S/D,0.0,2.2,209,4.9
11/12/2019,20:00:00,18.5,S/D,0.0,2.6,205,0.0
11/12/2019,21:00:00,18.5,S/D,0.0,2.2,200,0.0
11/12/2019,22:00:00,18.5,S/D,0.0,1.7,213,0.0
11/12/2019,23:00:00,18.3,S/D,0.0,2.6,206,0.0
11/13/2019,0:00:00,18.2,S/D,0.0,2.5,205,0.0
11/13/2019,1:00:00,18.0,S/D,0.0,1.8,211,0.0
11/13/2019,2:00:00,17.7,S/D,0.0,1.9,200,0.0
11/13/2019,3:00:00,17.5,S/D,0.0,2.5,196,0.0
11/13/2019,4:00:00,17.7,S/D,0.0,1.9,214,0.0
11/13/2019,5:00:00,17.5,S/D,0.0,2.1,192,0.0
11/13/2019,6:00:00,17.5,S/D,0.0,2.1,191,4.4
11/13/2019,7:00:00,17.9,S/D,0.0,1.1,228,87.5
11/13/2019,8:00:00,18.7,S/D,0.0,1.4,193,363.7
11/13/2019,9:00:00,19.6,S/D,0.0,2.2,190,895.2
11/13/2019,10:00:00,20.1,S/D,0.0,3.3,191,2175.7
11/13/2019,11:00:00,20.9,S/D,0.0,3.6,208,2708.5
11/13/2019,12:00:00,20.5,S/D,0.0,3.4,203,2174.2
11/13/2019,13:00:00,20.1,S/D,0.0,3.3,199,1539.8
11/13/2019,14:00:00,20.8,S/D,0.0,3.4,199,1808.2
11/13/2019,15:00:00,20.6,S/D,0.0,3.4,208,1557.5
11/13/2019,16:00:00,19.0,S/D,0.0,3.0,210,679.0
11/13/2019,17:00:00,18.5,S/D,0.0,3.5,208,170.2
11/13/2019,18:00:00,18.7,S/D,0.0,2.6,207,55.3
11/13/2019,19:00:00,18.2,S/D,0.0,2.8,204,1.5
11/13/2019,20:00:00,18.1,S/D,0.0,2.4,207,0.0
11/13/2019,21:00:00,17.7,S/D,0.0,2.0,188,0.0
11/13/2019,22:00:00,17.7,S/D,0.0,2.2,209,0.0
11/13/2019,23:00:00,17.9,S/D,0.0,2.0,202,0.0
11/14/2019,0:00:00,17.7,S/D,0.0,1.9,209,0.0
11/14/2019,1:00:00,17.5,S/D,0.0,1.9,203,0.0
11/14/2019,2:00:00,17.2,S/D,0.0,2.0,198,0.0
11/14/2019,3:00:00,17.1,S/D,0.0,1.7,194,0.0
11/14/2019,4:00:00,16.8,S/D,0.0,1.6,193,0.0
11/14/2019,5:00:00,16.7,S/D,0.0,1.6,205,0.0
11/14/2019,6:00:00,16.8,S/D,0.0,1.4,190,6.0
11/14/2019,7:00:00,17.0,S/D,0.0,1.7,202,82.7
11/14/2019,8:00:00,17.4,S/D,0.0,2.0,189,225.7
11/14/2019,9:00:00,18.2,S/D,0.0,1.7,211,361.4
11/14/2019,10:00:00,18.8,S/D,0.0,2.0,193,497.1
11/14/2019,11:00:00,19.0,S/D,0.0,2.6,194,622.4
11/14/2019,12:00:00,19.7,S/D,0.0,1.3,186,753.3
11/14/2019,13:00:00,21.5,S/D,0.0,1.9,208,1448.4
11/14/2019,14:00:00,23.0,89.9,0.0,2.8,190,2499.1
11/14/2019,15:00:00,21.8,S/D,0.0,4.0,218,2117.6
11/14/2019,16:00:00,21.2,S/D,0.0,3.2,198,1366.1
11/14/2019,17:00:00,21.0,S/D,0.0,2.7,208,760.6
11/14/2019,18:00:00,20.1,S/D,0.0,1.9,202,296.2
11/14/2019,19:00:00,19.4,S/D,0.0,2.4,210,11.0
11/14/2019,20:00:00,18.4,S/D,0.0,2.5,204,0.0
11/14/2019,21:00:00,18.0,S/D,0.0,1.9,202,0.0
11/14/2019,22:00:00,18.2,S/D,0.0,1.8,206,0.0
11/14/2019,23:00:00,18.3,S/D,0.0,1.9,205,0.0
11/15/2019,0:00:00,18.3,S/D,0.0,1.4,204,0.0
11/15/2019,1:00:00,18.4,S/D,0.0,1.0,182,0.0
11/15/2019,2:00:00,18.0,S/D,0.0,1.1,197,0.0
11/15/2019,3:00:00,17.7,S/D,0.0,2.0,189,0.0
11/15/2019,4:00:00,17.7,S/D,0.0,1.3,213,0.0
11/15/2019,5:00:00,17.8,S/D,0.0,0.5,212,0.0
11/15/2019,6:00:00,17.9,S/D,0.0,0.8,182,9.7
11/15/2019,7:00:00,18.1,S/D,0.0,1.4,213,111.2
11/15/2019,8:00:00,18.2,S/D,0.0,1.4,188,219.5
11/15/2019,9:00:00,18.6,S/D,0.0,1.5,230,418.5
11/15/2019,10:00:00,20.1,S/D,0.0,1.9,210,1104.1
11/15/2019,11:00:00,21.8,S/D,0.0,2.4,191,2287.9
11/15/2019,12:00:00,22.9,S/D,0.0,3.3,202,2720.1
11/15/2019,13:00:00,22.6,S/D,0.0,3.7,209,2635.6
11/15/2019,14:00:00,22.5,S/D,0.0,3.4,214,2550.0
11/15/2019,15:00:00,22.5,S/D,0.0,3.1,213,2053.0
11/15/2019,16:00:00,21.1,S/D,0.0,3.6,202,1420.9
11/15/2019,17:00:00,20.0,S/D,0.0,3.3,212,773.8
11/15/2019,18:00:00,19.2,S/D,0.0,2.8,209,188.7
11/15/2019,19:00:00,18.7,S/D,0.0,2.5,199,6.4
11/15/2019,20:00:00,18.6,S/D,0.0,2.0,209,0.0
11/15/2019,21:00:00,18.5,S/D,0.0,2.2,191,0.0
11/15/2019,22:00:00,18.3,S/D,0.0,2.3,206,0.0
11/15/2019,23:00:00,18.1,S/D,0.0,2.0,206,0.0
11/16/2019,0:00:00,17.9,S/D,0.0,2.2,199,0.0
11/16/2019,1:00:00,17.7,S/D,0.0,1.9,203,0.0
11/16/2019,2:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/16/2019,3:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/16/2019,4:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/16/2019,5:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/16/2019,6:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/16/2019,7:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/16/2019,8:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/16/2019,9:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/16/2019,10:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/16/2019,11:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/16/2019,12:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/16/2019,13:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/16/2019,14:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/16/2019,15:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/16/2019,16:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/16/2019,17:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/16/2019,18:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/16/2019,19:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/16/2019,20:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/16/2019,21:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/16/2019,22:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/16/2019,23:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/17/2019,0:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/17/2019,1:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/17/2019,2:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/17/2019,3:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/17/2019,4:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/17/2019,5:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/17/2019,6:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/17/2019,7:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/17/2019,8:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/17/2019,9:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/17/2019,10:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/17/2019,11:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/17/2019,12:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/17/2019,13:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/17/2019,14:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/17/2019,15:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/17/2019,16:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/17/2019,17:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/17/2019,18:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/17/2019,19:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/17/2019,20:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/17/2019,21:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/17/2019,22:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/17/2019,23:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/18/2019,0:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/18/2019,1:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/18/2019,2:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/18/2019,3:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/18/2019,4:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/18/2019,5:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/18/2019,6:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/18/2019,7:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/18/2019,8:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/18/2019,9:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/18/2019,10:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/18/2019,11:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/18/2019,12:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/18/2019,13:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/18/2019,14:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/18/2019,15:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/18/2019,16:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/18/2019,17:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/18/2019,18:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/18/2019,19:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/18/2019,20:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/18/2019,21:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/18/2019,22:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/18/2019,23:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/19/2019,0:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/19/2019,1:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/19/2019,2:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/19/2019,3:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/19/2019,4:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/19/2019,5:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/19/2019,6:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/19/2019,7:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/19/2019,8:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/19/2019,9:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/19/2019,10:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/19/2019,11:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/19/2019,12:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/19/2019,13:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/19/2019,14:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/19/2019,15:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/19/2019,16:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/19/2019,17:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/19/2019,18:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/19/2019,19:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/19/2019,20:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/19/2019,21:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/19/2019,22:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/19/2019,23:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/20/2019,0:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/20/2019,1:00:00,S/D,S/D,S/D,S/D,S/D,S/D
11/20/2019,2:00:00,S/D,S/D,S/D,S/D,S/D,S/D
