FECHA,HORA,TEMPERATURA MEDIA (°C),HUMEDAD RELATIVA (%),PRECIPITACION (mm),VELOCIDAD_VIENTO(m/s),DIRECCIÓN_VIENTO (°),RADIACIÓN SOLAR TOTAL (Wh/m²)
8/4/2017,12:00:00,17.3,79.3,S/D,1.3,239,833.0
8/4/2017,13:00:00,19.1,72.0,S/D,1.2,275,1768.7
8/4/2017,14:00:00,19.6,70.5,S/D,1.7,254,2139.0
8/4/2017,15:00:00,19.6,68.7,S/D,1.6,236,1774.7
8/4/2017,16:00:00,18.2,76.2,S/D,1.5,244,719.7
8/4/2017,17:00:00,16.8,81.8,S/D,1.3,253,566.6
8/4/2017,18:00:00,15.8,86.7,S/D,1.7,242,97.7
8/4/2017,19:00:00,S/D,S/D,S/D,S/D,S/D,S/D
8/4/2017,20:00:00,15.6,88.8,S/D,0.7,248,0.0
8/4/2017,21:00:00,S/D,S/D,S/D,S/D,S/D,S/D
8/4/2017,22:00:00,S/D,S/D,S/D,S/D,S/D,S/D
8/4/2017,23:00:00,S/D,S/D,S/D,S/D,S/D,S/D
8/5/2017,0:00:00,S/D,S/D,S/D,S/D,S/D,S/D
8/5/2017,1:00:00,14.6,94.8,S/D,0.8,256,0.0
8/5/2017,2:00:00,14.5,94.9,S/D,1.0,238,0.0
8/5/2017,3:00:00,14.3,95.4,S/D,1.3,238,0.0
8/5/2017,4:00:00,14.3,95.4,S/D,1.3,242,0.0
8/5/2017,5:00:00,14.1,96.0,S/D,1.0,240,0.0
8/5/2017,6:00:00,13.8,96.5,S/D,1.1,267,0.0
8/5/2017,7:00:00,13.9,97.0,S/D,0.8,264,5.6
8/5/2017,8:00:00,13.7,96.9,S/D,0.9,254,58.9
8/5/2017,9:00:00,13.8,96.4,S/D,1.5,244,149.4
8/5/2017,10:00:00,14.5,94.2,S/D,1.1,244,303.0
8/5/2017,11:00:00,15.2,90.2,0.0,1.0,238,352.3
8/5/2017,12:00:00,15.9,86.1,S/D,1.0,235,487.8
8/5/2017,13:00:00,16.8,81.2,S/D,1.2,290,730.7
8/5/2017,14:00:00,16.5,82.8,S/D,0.8,238,592.4
8/5/2017,15:00:00,16.4,83.9,S/D,1.3,291,309.7
8/5/2017,16:00:00,15.6,88.1,S/D,1.2,268,162.7
8/5/2017,17:00:00,15.4,89.2,S/D,0.8,249,86.2
8/5/2017,18:00:00,15.5,89.6,S/D,0.8,234,33.0
8/5/2017,19:00:00,15.1,91.0,S/D,0.9,238,0.2
8/5/2017,20:00:00,15.0,92.0,S/D,1.6,213,0.0
8/5/2017,21:00:00,15.3,90.8,S/D,0.6,254,0.0
8/5/2017,22:00:00,15.1,91.9,S/D,0.7,238,0.0
8/5/2017,23:00:00,14.8,93.2,S/D,0.7,268,0.0
8/6/2017,0:00:00,14.8,93.9,S/D,0.5,271,0.0
8/6/2017,1:00:00,14.8,93.9,S/D,0.4,245,0.0
8/6/2017,2:00:00,14.5,94.7,S/D,0.4,258,0.0
8/6/2017,3:00:00,14.3,95.4,S/D,1.0,240,0.0
8/6/2017,4:00:00,14.3,95.9,S/D,0.4,227,0.0
8/6/2017,5:00:00,14.2,96.1,S/D,0.4,272,0.0
8/6/2017,6:00:00,14.3,96.3,S/D,0.2,197,0.0
8/6/2017,7:00:00,14.4,96.4,S/D,0.6,280,3.2
8/6/2017,8:00:00,14.3,96.3,S/D,0.5,231,49.2
8/6/2017,9:00:00,14.8,95.1,S/D,0.2,227,165.3
8/6/2017,10:00:00,15.3,92.9,S/D,1.0,245,312.2
8/6/2017,11:00:00,15.4,91.2,0.0,1.7,245,388.0
8/6/2017,12:00:00,15.6,91.1,S/D,1.2,249,315.4
8/6/2017,13:00:00,15.3,92.3,S/D,1.0,256,300.9
8/6/2017,14:00:00,15.6,88.8,S/D,1.1,236,374.0
8/6/2017,15:00:00,16.2,83.5,S/D,0.9,269,363.3
8/6/2017,16:00:00,16.0,82.6,S/D,1.2,226,331.6
8/6/2017,17:00:00,16.3,81.5,S/D,0.7,263,247.3
8/6/2017,18:00:00,16.4,81.0,S/D,0.9,305,75.1
8/6/2017,19:00:00,15.8,82.4,S/D,0.6,253,0.5
8/6/2017,20:00:00,15.3,87.0,S/D,0.8,248,0.0
8/6/2017,21:00:00,15.4,87.8,S/D,0.5,232,0.0
8/6/2017,22:00:00,15.1,89.8,S/D,1.1,177,0.0
8/6/2017,23:00:00,15.1,90.1,S/D,0.6,236,0.0
8/7/2017,0:00:00,15.0,90.8,S/D,0.6,83,0.0
8/7/2017,1:00:00,15.0,90.8,S/D,0.3,249,0.0
8/7/2017,2:00:00,14.6,91.2,S/D,0.3,251,0.0
8/7/2017,3:00:00,14.5,91.5,S/D,0.5,122,0.0
8/7/2017,4:00:00,14.3,92.5,S/D,0.6,237,0.0
8/7/2017,5:00:00,14.4,92.2,S/D,0.5,246,0.0
8/7/2017,6:00:00,14.3,91.8,S/D,0.8,58,0.0
8/7/2017,7:00:00,14.4,91.5,S/D,0.7,111,8.5
8/7/2017,8:00:00,15.0,88.8,S/D,0.4,238,119.8
8/7/2017,9:00:00,15.3,87.6,S/D,0.9,268,250.9
8/7/2017,10:00:00,15.8,86.8,S/D,0.7,224,398.1
8/7/2017,11:00:00,17.1,81.4,0.0,1.0,233,942.9
8/7/2017,12:00:00,17.8,76.9,S/D,1.9,252,2116.8
8/7/2017,13:00:00,19.0,71.3,S/D,1.9,255,2337.1
8/7/2017,14:00:00,19.8,67.4,S/D,1.9,247,2169.8
8/7/2017,15:00:00,19.5,69.5,S/D,2.0,249,1782.9
8/7/2017,16:00:00,18.3,74.5,S/D,1.8,249,788.6
8/7/2017,17:00:00,16.7,80.2,S/D,1.2,243,591.2
8/7/2017,18:00:00,15.7,85.5,S/D,1.5,242,99.6
8/7/2017,19:00:00,15.1,88.7,S/D,2.0,238,0.2
8/7/2017,20:00:00,14.8,89.3,S/D,1.3,248,0.0
8/7/2017,21:00:00,14.9,89.3,S/D,1.0,233,0.0
8/7/2017,22:00:00,14.5,91.3,S/D,1.4,244,0.0
8/7/2017,23:00:00,14.0,93.9,S/D,1.3,253,0.0
8/8/2017,0:00:00,14.1,94.7,S/D,0.5,241,0.0
8/8/2017,1:00:00,14.2,94.6,S/D,0.7,252,0.0
8/8/2017,2:00:00,14.2,94.6,S/D,0.9,247,0.0
8/8/2017,3:00:00,14.1,95.0,S/D,0.5,253,0.0
8/8/2017,4:00:00,14.1,95.5,S/D,0.5,263,0.0
8/8/2017,5:00:00,13.9,96.3,S/D,0.7,256,0.0
8/8/2017,6:00:00,13.9,96.3,S/D,0.7,262,0.0
8/8/2017,7:00:00,14.0,96.2,S/D,0.6,237,5.4
8/8/2017,8:00:00,14.2,96.0,S/D,0.7,272,65.3
8/8/2017,9:00:00,14.3,94.9,S/D,0.8,227,186.5
8/8/2017,10:00:00,14.8,92.3,S/D,0.8,276,285.1
8/8/2017,11:00:00,15.7,87.9,0.0,0.8,213,359.2
8/8/2017,12:00:00,15.5,88.4,S/D,1.3,250,314.8
8/8/2017,13:00:00,16.8,82.9,S/D,1.0,245,626.7
8/8/2017,14:00:00,16.4,81.7,S/D,1.0,264,420.2
8/8/2017,15:00:00,17.2,77.7,S/D,1.2,258,623.3
8/8/2017,16:00:00,18.2,73.7,S/D,1.2,300,725.3
8/8/2017,17:00:00,17.8,74.3,S/D,1.1,271,517.2
8/8/2017,18:00:00,16.3,77.3,S/D,1.7,250,94.1
8/8/2017,19:00:00,15.8,79.2,S/D,1.5,276,0.6
8/8/2017,20:00:00,15.6,79.7,S/D,0.7,258,0.0
8/8/2017,21:00:00,15.5,80.4,S/D,0.9,285,0.0
8/8/2017,22:00:00,15.0,81.9,S/D,0.5,183,0.0
8/8/2017,23:00:00,14.9,83.6,S/D,0.3,234,0.0
8/9/2017,0:00:00,14.8,83.1,S/D,0.9,182,0.0
8/9/2017,1:00:00,15.2,84.1,S/D,0.4,233,0.0
8/9/2017,2:00:00,15.0,84.4,S/D,0.5,76,0.0
8/9/2017,3:00:00,15.0,85.0,S/D,0.7,268,0.0
8/9/2017,4:00:00,15.0,86.3,S/D,1.0,308,0.0
8/9/2017,5:00:00,14.7,87.0,S/D,0.2,152,0.0
8/9/2017,6:00:00,14.8,87.3,S/D,0.4,125,0.0
8/9/2017,7:00:00,14.9,86.0,S/D,0.6,114,6.0
8/9/2017,8:00:00,15.1,86.8,S/D,0.7,305,49.1
8/9/2017,9:00:00,15.2,87.0,S/D,0.7,132,135.7
8/9/2017,10:00:00,15.6,86.9,S/D,0.6,50,255.7
8/9/2017,11:00:00,16.8,81.8,0.0,0.8,268,479.0
8/9/2017,12:00:00,17.4,80.0,S/D,0.8,234,683.6
8/9/2017,13:00:00,18.8,76.2,S/D,1.6,231,1593.7
8/9/2017,14:00:00,18.7,77.4,S/D,2.1,245,1899.5
8/9/2017,15:00:00,19.8,73.2,S/D,1.1,241,1604.7
8/9/2017,16:00:00,19.0,73.9,S/D,1.5,243,850.0
8/9/2017,17:00:00,17.1,80.7,S/D,1.6,251,538.0
8/9/2017,18:00:00,16.7,80.0,S/D,1.3,239,125.9
8/9/2017,19:00:00,16.7,80.3,S/D,1.1,275,0.3
8/9/2017,20:00:00,16.4,79.5,S/D,0.8,144,0.0
8/9/2017,21:00:00,16.4,80.2,S/D,0.8,152,0.0
8/9/2017,22:00:00,16.4,81.6,S/D,1.2,292,0.0
8/9/2017,23:00:00,15.7,84.4,S/D,0.9,258,0.0
8/10/2017,0:00:00,15.0,90.2,S/D,0.8,241,0.0
8/10/2017,1:00:00,15.1,89.7,S/D,0.9,305,0.0
8/10/2017,2:00:00,15.0,89.6,S/D,0.9,266,0.0
8/10/2017,3:00:00,14.9,90.5,S/D,0.9,244,0.0
8/10/2017,4:00:00,14.3,92.7,S/D,1.5,239,0.0
8/10/2017,5:00:00,14.2,93.8,S/D,0.7,220,0.0
8/10/2017,6:00:00,14.2,94.1,S/D,0.9,258,0.0
8/10/2017,7:00:00,14.4,94.1,S/D,1.4,242,7.6
8/10/2017,8:00:00,14.4,94.1,S/D,0.5,167,44.2
8/10/2017,9:00:00,14.8,92.8,S/D,0.6,244,140.6
8/10/2017,10:00:00,15.6,88.2,S/D,0.6,207,231.3
8/10/2017,11:00:00,15.8,87.0,0.0,1.4,239,350.8
8/10/2017,12:00:00,15.0,92.4,S/D,1.5,271,310.9
8/10/2017,13:00:00,14.8,92.8,S/D,1.9,252,305.5
8/10/2017,14:00:00,14.8,92.7,S/D,1.0,250,272.2
8/10/2017,15:00:00,14.9,92.6,S/D,1.0,264,272.6
8/10/2017,16:00:00,15.5,89.8,S/D,1.2,255,299.5
8/10/2017,17:00:00,14.7,91.8,S/D,0.8,254,120.6
8/10/2017,18:00:00,14.5,92.9,S/D,0.5,238,26.2
8/10/2017,19:00:00,14.9,91.5,S/D,2.1,74,0.1
8/10/2017,20:00:00,14.8,91.4,S/D,1.8,247,0.0
8/10/2017,21:00:00,14.8,93.0,S/D,1.1,256,0.0
8/10/2017,22:00:00,14.4,94.0,S/D,0.6,170,0.0
8/10/2017,23:00:00,14.3,94.6,S/D,0.5,137,0.0
8/11/2017,0:00:00,14.2,93.6,S/D,1.0,170,0.0
8/11/2017,1:00:00,14.4,91.7,S/D,0.9,161,0.0
8/11/2017,2:00:00,14.4,90.3,S/D,0.5,140,0.0
8/11/2017,3:00:00,14.6,89.3,S/D,1.7,178,0.0
8/11/2017,4:00:00,14.5,90.3,S/D,0.7,230,0.0
8/11/2017,5:00:00,14.1,92.7,S/D,0.9,306,0.0
8/11/2017,6:00:00,14.2,93.1,S/D,0.3,241,0.0
8/11/2017,7:00:00,14.1,93.6,S/D,1.0,251,11.0
8/11/2017,8:00:00,14.2,93.6,S/D,1.1,246,66.8
8/11/2017,9:00:00,14.4,92.4,S/D,0.8,242,112.9
8/11/2017,10:00:00,14.9,90.4,S/D,0.8,168,264.7
8/11/2017,11:00:00,16.8,82.7,0.0,0.7,240,777.5
8/11/2017,12:00:00,17.8,76.9,S/D,1.4,251,1364.2
8/11/2017,13:00:00,17.2,80.2,S/D,1.7,246,1244.6
8/11/2017,14:00:00,17.6,79.6,S/D,1.8,234,1455.3
8/11/2017,15:00:00,18.4,76.4,S/D,1.6,238,1783.4
8/11/2017,16:00:00,16.9,80.7,S/D,2.6,244,795.3
8/11/2017,17:00:00,15.7,84.5,S/D,2.5,235,482.8
8/11/2017,18:00:00,15.4,85.8,S/D,0.9,256,42.6
8/11/2017,19:00:00,15.3,86.3,S/D,0.7,281,0.1
8/11/2017,20:00:00,14.9,87.5,S/D,1.5,241,0.0
8/11/2017,21:00:00,14.8,89.0,S/D,0.7,188,0.0
8/11/2017,22:00:00,S/D,S/D,S/D,S/D,S/D,S/D
8/11/2017,23:00:00,S/D,S/D,S/D,S/D,S/D,S/D
8/12/2017,0:00:00,S/D,S/D,S/D,S/D,S/D,S/D
8/12/2017,1:00:00,S/D,S/D,S/D,S/D,S/D,S/D
8/12/2017,2:00:00,14.1,87.7,S/D,0.5,246,0.0
8/12/2017,3:00:00,S/D,S/D,S/D,S/D,S/D,S/D
8/12/2017,4:00:00,13.2,93.5,S/D,0.8,274,0.0
8/12/2017,5:00:00,13.4,93.0,S/D,0.6,269,0.0
8/12/2017,6:00:00,13.6,92.7,S/D,0.3,221,0.0
8/12/2017,7:00:00,13.6,91.8,S/D,1.3,265,7.6
8/12/2017,8:00:00,13.4,91.8,S/D,0.9,151,60.5
8/12/2017,9:00:00,13.9,90.4,S/D,0.3,233,169.0
8/12/2017,10:00:00,14.7,86.6,S/D,0.5,224,304.5
8/12/2017,11:00:00,16.0,80.9,0.0,1.1,165,859.4
8/12/2017,12:00:00,17.9,72.3,S/D,1.4,266,1867.8
8/12/2017,13:00:00,19.3,67.2,S/D,1.7,238,2296.8
8/12/2017,14:00:00,20.2,64.0,S/D,1.8,250,2177.3
8/12/2017,15:00:00,19.4,65.2,S/D,1.8,235,1817.6
8/12/2017,16:00:00,18.3,71.3,S/D,2.0,246,666.9
8/12/2017,17:00:00,16.3,80.6,S/D,2.0,248,557.8
8/12/2017,18:00:00,15.1,85.0,S/D,2.3,244,103.2
8/12/2017,19:00:00,15.1,83.8,S/D,1.0,239,0.3
8/12/2017,20:00:00,15.6,82.8,S/D,0.6,221,0.0
8/12/2017,21:00:00,15.4,83.5,S/D,0.6,227,0.0
8/12/2017,22:00:00,15.4,82.9,S/D,0.6,118,0.0
8/12/2017,23:00:00,15.1,84.4,S/D,0.7,314,0.0
8/13/2017,0:00:00,14.8,85.5,S/D,1.2,250,0.0
8/13/2017,1:00:00,13.9,91.9,S/D,1.1,268,0.0
8/13/2017,2:00:00,13.9,92.4,S/D,0.9,258,0.0
8/13/2017,3:00:00,13.9,92.1,S/D,0.4,223,0.0
8/13/2017,4:00:00,13.8,92.6,S/D,0.5,201,0.0
8/13/2017,5:00:00,13.8,91.6,S/D,0.6,184,0.0
8/13/2017,6:00:00,14.1,90.1,S/D,1.0,322,0.0
8/13/2017,7:00:00,14.3,89.2,S/D,1.1,300,6.6
8/13/2017,8:00:00,14.6,86.9,S/D,0.4,266,73.3
8/13/2017,9:00:00,15.1,83.4,S/D,0.5,165,189.4
8/13/2017,10:00:00,16.0,78.7,S/D,1.0,189,560.8
8/13/2017,11:00:00,17.8,72.7,0.0,1.3,238,1576.9
8/13/2017,12:00:00,18.4,69.8,S/D,1.7,230,2216.8
8/13/2017,13:00:00,19.2,66.8,S/D,1.7,244,2311.4
8/13/2017,14:00:00,19.7,68.7,S/D,2.0,248,2103.3
8/13/2017,15:00:00,19.0,69.6,S/D,2.0,267,1769.9
8/13/2017,16:00:00,18.2,72.5,S/D,1.9,240,695.2
8/13/2017,17:00:00,17.1,77.1,S/D,1.7,251,619.1
8/13/2017,18:00:00,15.8,84.1,S/D,2.0,244,113.4
8/13/2017,19:00:00,15.5,85.3,S/D,1.0,279,0.2
8/13/2017,20:00:00,15.0,87.4,S/D,0.7,231,0.0
8/13/2017,21:00:00,15.5,85.7,S/D,1.2,300,0.0
8/13/2017,22:00:00,15.4,85.3,S/D,0.7,271,0.0
8/13/2017,23:00:00,15.4,85.8,S/D,1.0,306,0.0
8/14/2017,0:00:00,15.2,86.3,S/D,0.5,220,0.0
8/14/2017,1:00:00,15.1,86.5,S/D,0.5,252,0.0
8/14/2017,2:00:00,15.1,86.3,S/D,0.3,220,0.0
8/14/2017,3:00:00,14.9,87.0,S/D,0.8,240,0.0
8/14/2017,4:00:00,14.7,87.8,S/D,0.5,195,0.0
8/14/2017,5:00:00,14.8,86.9,S/D,0.6,247,0.0
8/14/2017,6:00:00,14.6,88.3,S/D,0.9,239,0.0
8/14/2017,7:00:00,14.4,89.3,S/D,1.0,251,14.9
8/14/2017,8:00:00,14.9,87.6,S/D,0.8,242,99.3
8/14/2017,9:00:00,15.5,84.7,S/D,0.8,241,247.9
8/14/2017,10:00:00,16.2,81.4,S/D,1.4,292,517.9
8/14/2017,11:00:00,16.8,79.6,0.0,2.0,243,1108.0
8/14/2017,12:00:00,18.5,72.0,S/D,1.7,241,2087.0
8/14/2017,13:00:00,19.0,70.1,S/D,2.1,240,2245.3
8/14/2017,14:00:00,19.3,67.6,S/D,1.8,231,2071.7
8/14/2017,15:00:00,19.1,67.3,S/D,1.7,230,1689.5
8/14/2017,16:00:00,18.4,70.9,S/D,2.2,247,739.7
8/14/2017,17:00:00,16.9,78.8,S/D,1.8,251,574.4
8/14/2017,18:00:00,15.6,85.2,S/D,1.5,244,110.0
8/14/2017,19:00:00,15.2,87.1,S/D,0.6,236,0.2
8/14/2017,20:00:00,15.1,87.5,S/D,1.0,247,0.0
8/14/2017,21:00:00,14.8,88.9,S/D,0.7,251,0.0
8/14/2017,22:00:00,14.9,89.3,S/D,0.4,236,0.0
8/14/2017,23:00:00,15.0,88.4,S/D,0.7,280,0.0
8/15/2017,0:00:00,15.0,88.4,S/D,0.8,73,0.0
8/15/2017,1:00:00,15.0,88.4,S/D,0.7,304,0.0
8/15/2017,2:00:00,15.0,88.7,S/D,0.7,288,0.0
8/15/2017,3:00:00,14.6,90.3,S/D,1.3,244,0.0
8/15/2017,4:00:00,14.1,92.7,S/D,1.1,251,0.0
8/15/2017,5:00:00,13.9,93.3,S/D,0.8,240,0.0
8/15/2017,6:00:00,14.2,92.2,S/D,0.4,188,0.0
8/15/2017,7:00:00,14.5,90.1,S/D,0.9,253,16.8
8/15/2017,8:00:00,15.0,88.1,S/D,0.8,247,167.0
8/15/2017,9:00:00,15.7,82.5,S/D,0.8,183,405.4
8/15/2017,10:00:00,16.8,77.8,S/D,1.6,310,1140.0
8/15/2017,11:00:00,18.2,73.7,0.0,2.0,261,1916.8
8/15/2017,12:00:00,18.1,75.3,S/D,2.2,242,2258.0
8/15/2017,13:00:00,18.8,73.3,S/D,2.1,250,2314.8
8/15/2017,14:00:00,18.3,75.1,S/D,2.5,239,2119.0
8/15/2017,15:00:00,18.5,73.9,S/D,1.8,241,1758.3
8/15/2017,16:00:00,17.3,77.9,S/D,2.1,247,759.6
8/15/2017,17:00:00,16.2,82.1,S/D,1.7,245,584.0
8/15/2017,18:00:00,15.0,86.2,S/D,1.7,244,107.2
8/15/2017,19:00:00,14.7,87.3,S/D,1.0,255,0.2
8/15/2017,20:00:00,14.6,88.0,S/D,1.1,234,0.0
8/15/2017,21:00:00,15.0,86.9,S/D,1.1,234,0.0
8/15/2017,22:00:00,15.1,87.0,S/D,0.9,274,0.0
8/15/2017,23:00:00,15.0,86.9,S/D,0.6,248,0.0
8/16/2017,0:00:00,14.9,88.0,S/D,0.5,245,0.0
8/16/2017,1:00:00,14.3,91.5,S/D,1.0,242,0.0
8/16/2017,2:00:00,14.0,94.1,S/D,1.1,250,0.0
8/16/2017,3:00:00,13.8,94.8,S/D,0.8,267,0.0
8/16/2017,4:00:00,13.6,95.4,S/D,0.7,238,0.0
8/16/2017,5:00:00,13.4,96.1,S/D,0.8,224,0.0
8/16/2017,6:00:00,13.5,96.2,S/D,0.4,273,0.0
8/16/2017,7:00:00,13.6,96.1,S/D,0.4,250,7.8
8/16/2017,8:00:00,13.7,95.4,S/D,1.3,234,86.2
8/16/2017,9:00:00,14.2,93.7,S/D,1.0,253,225.2
8/16/2017,10:00:00,15.2,88.8,S/D,0.9,247,364.1
8/16/2017,11:00:00,16.3,81.5,0.0,0.9,232,711.5
8/16/2017,12:00:00,17.7,74.3,S/D,1.5,237,1743.7
8/16/2017,13:00:00,18.7,69.1,S/D,2.3,251,2324.9
8/16/2017,14:00:00,18.5,69.7,S/D,1.8,241,2165.5
8/16/2017,15:00:00,19.2,67.4,S/D,1.5,241,1814.8
8/16/2017,16:00:00,18.1,72.0,S/D,1.7,244,751.6
8/16/2017,17:00:00,16.0,81.4,S/D,2.2,245,620.1
8/16/2017,18:00:00,15.3,84.6,S/D,1.2,228,106.4
8/16/2017,19:00:00,14.9,86.1,S/D,1.2,226,0.2
8/16/2017,20:00:00,15.0,87.5,S/D,0.7,222,0.0
8/16/2017,21:00:00,15.2,87.2,S/D,0.6,159,0.0
8/16/2017,22:00:00,15.5,85.4,S/D,0.9,279,0.0
8/16/2017,23:00:00,15.2,86.6,S/D,0.8,250,0.0
8/17/2017,0:00:00,14.9,88.5,S/D,1.4,238,0.0
8/17/2017,1:00:00,14.7,89.9,S/D,1.0,248,0.0
8/17/2017,2:00:00,14.7,89.5,S/D,0.6,249,0.0
8/17/2017,3:00:00,14.3,91.5,S/D,1.1,233,0.0
8/17/2017,4:00:00,13.9,93.3,S/D,1.2,245,0.0
8/17/2017,5:00:00,13.6,94.9,S/D,0.7,241,0.0
8/17/2017,6:00:00,13.4,95.1,S/D,0.7,262,0.0
8/17/2017,7:00:00,13.6,94.6,S/D,0.5,217,4.5
8/17/2017,8:00:00,14.2,90.7,S/D,0.7,255,73.9
8/17/2017,9:00:00,14.7,87.8,S/D,0.8,259,232.0
8/17/2017,10:00:00,15.0,86.7,S/D,1.2,266,373.9
8/17/2017,11:00:00,16.4,80.2,0.0,1.1,242,1012.5
8/17/2017,12:00:00,18.1,72.8,S/D,1.5,237,1555.1
8/17/2017,13:00:00,18.3,73.7,S/D,2.4,239,2290.9
8/17/2017,14:00:00,18.9,69.6,S/D,1.9,229,2160.0
8/17/2017,15:00:00,19.7,68.6,S/D,2.1,257,1790.9
8/17/2017,16:00:00,18.9,71.2,S/D,1.7,266,723.6
8/17/2017,17:00:00,16.9,79.1,S/D,2.0,243,629.1
8/17/2017,18:00:00,15.6,83.3,S/D,1.5,256,108.2
8/17/2017,19:00:00,15.0,86.7,S/D,0.6,253,0.3
8/17/2017,20:00:00,14.8,88.2,S/D,1.0,251,0.0
8/17/2017,21:00:00,14.7,88.9,S/D,0.9,299,0.0
8/17/2017,22:00:00,15.1,87.2,S/D,0.6,282,0.0
8/17/2017,23:00:00,15.3,86.4,S/D,0.4,226,0.0
8/18/2017,0:00:00,15.1,87.0,S/D,0.8,133,0.0
8/18/2017,1:00:00,15.1,87.2,S/D,0.7,281,0.0
8/18/2017,2:00:00,15.0,87.6,S/D,0.5,242,0.0
8/18/2017,3:00:00,14.7,89.0,S/D,0.7,235,0.0
8/18/2017,4:00:00,14.7,89.3,S/D,1.1,297,0.0
8/18/2017,5:00:00,14.8,88.9,S/D,0.7,222,0.0
8/18/2017,6:00:00,14.8,87.8,S/D,1.0,186,0.0
8/18/2017,7:00:00,14.7,89.2,S/D,0.8,286,13.1
8/18/2017,8:00:00,14.7,89.5,S/D,0.8,244,77.7
8/18/2017,9:00:00,14.4,92.4,S/D,0.7,243,115.5
8/18/2017,10:00:00,14.2,94.0,S/D,1.6,235,226.2
8/18/2017,11:00:00,14.4,94.2,0.0,0.9,246,280.4
8/18/2017,12:00:00,14.8,92.6,S/D,1.3,274,369.6
8/18/2017,13:00:00,15.2,90.5,S/D,1.2,258,446.6
8/18/2017,14:00:00,14.5,95.0,S/D,0.5,198,401.8
8/18/2017,15:00:00,16.9,80.8,S/D,1.7,245,1365.1
8/18/2017,16:00:00,18.0,76.5,S/D,1.6,245,1032.1
8/18/2017,17:00:00,17.7,77.3,S/D,1.2,240,781.5
8/18/2017,18:00:00,16.7,82.5,S/D,1.5,242,143.9
8/18/2017,19:00:00,15.3,87.2,S/D,0.6,239,0.8
8/18/2017,20:00:00,15.2,88.0,S/D,1.2,238,0.0
8/18/2017,21:00:00,14.7,91.2,S/D,0.7,249,0.0
8/18/2017,22:00:00,14.5,92.8,S/D,0.5,240,0.0
8/18/2017,23:00:00,14.4,93.9,S/D,1.0,245,0.0
8/19/2017,0:00:00,14.3,93.6,S/D,0.4,251,0.0
8/19/2017,1:00:00,14.3,93.6,S/D,0.8,198,0.0
8/19/2017,2:00:00,14.3,93.5,S/D,0.6,139,0.0
8/19/2017,3:00:00,13.9,95.9,S/D,0.8,233,0.0
8/19/2017,4:00:00,13.7,96.6,S/D,0.8,232,0.0
8/19/2017,5:00:00,13.8,96.2,S/D,0.9,107,0.0
8/19/2017,6:00:00,14.3,93.1,S/D,0.4,163,0.0
8/19/2017,7:00:00,14.4,92.1,S/D,0.4,129,21.4
8/19/2017,8:00:00,15.0,90.3,S/D,0.6,125,211.7
8/19/2017,9:00:00,15.4,88.8,S/D,1.3,225,452.8
8/19/2017,10:00:00,16.6,80.5,S/D,1.3,263,1274.8
8/19/2017,11:00:00,18.6,74.0,0.0,1.4,266,2596.7
8/19/2017,12:00:00,20.5,66.4,S/D,1.5,243,3067.2
8/19/2017,13:00:00,19.7,70.6,S/D,3.0,249,3203.7
8/19/2017,14:00:00,18.9,72.2,S/D,3.0,247,3037.2
8/19/2017,15:00:00,17.9,78.2,S/D,2.5,246,2431.5
8/19/2017,16:00:00,16.8,80.6,S/D,2.2,250,958.5
8/19/2017,17:00:00,16.1,82.7,S/D,1.1,251,812.5
8/19/2017,18:00:00,15.4,86.1,S/D,1.0,243,148.9
8/19/2017,19:00:00,15.3,86.4,S/D,1.1,244,1.1
8/19/2017,20:00:00,14.6,90.4,S/D,1.2,249,0.0
8/19/2017,21:00:00,14.4,91.5,S/D,1.6,245,0.0
8/19/2017,22:00:00,14.5,91.8,S/D,0.4,181,0.0
8/19/2017,23:00:00,14.3,91.9,S/D,0.4,137,0.0
8/20/2017,0:00:00,15.0,88.2,S/D,0.7,140,0.0
8/20/2017,1:00:00,14.6,91.5,S/D,1.6,248,0.0
8/20/2017,2:00:00,14.0,94.3,S/D,0.4,238,0.0
8/20/2017,3:00:00,13.8,95.7,S/D,0.4,258,0.0
8/20/2017,4:00:00,13.9,94.8,S/D,0.5,232,0.0
8/20/2017,5:00:00,13.6,96.4,S/D,0.5,228,0.0
8/20/2017,6:00:00,13.7,96.1,S/D,0.4,225,0.0
8/20/2017,7:00:00,13.6,96.0,S/D,0.7,246,8.9
8/20/2017,8:00:00,13.4,96.8,S/D,1.4,244,63.7
8/20/2017,9:00:00,13.5,96.5,S/D,1.3,250,155.3
8/20/2017,10:00:00,13.9,93.9,S/D,0.6,209,283.2
8/20/2017,11:00:00,14.5,89.7,0.0,1.6,299,415.7
8/20/2017,12:00:00,14.2,92.6,S/D,1.6,271,468.6
8/20/2017,13:00:00,13.7,94.4,S/D,1.2,249,428.8
8/20/2017,14:00:00,14.0,93.3,S/D,1.0,249,376.9
8/20/2017,15:00:00,14.2,91.7,S/D,0.9,230,336.5
8/20/2017,16:00:00,14.5,90.0,S/D,0.7,233,287.3
8/20/2017,17:00:00,14.4,90.0,S/D,0.8,246,162.3
8/20/2017,18:00:00,14.3,91.2,S/D,1.5,245,47.2
8/20/2017,19:00:00,14.3,90.4,S/D,0.9,269,0.4
8/20/2017,20:00:00,14.1,90.9,S/D,0.7,230,0.0
8/20/2017,21:00:00,13.8,93.2,S/D,0.6,244,0.0
